,pk,URL,news_headline,impact_type,translated
226,378,https://esg.businesstoday.com.tw/article/category/180687/post/202009170034,環境教育、邁向永續！　潘文忠部長：整合跨部會之力，以行動倡議、落實環教跨域,3,"Environmental education, moving towards perpetual! Minister Pan Wenzhong: Integrate the power of the cross -ministerial meeting to act with action initiative and implement the cross -domain of environmental education"
227,642,https://esg.businesstoday.com.tw/article/category/180687/post/202101290036,2021年Top100全球最永續企業名單出爐！台積電名列20,3,The list of the world's most sustainable enterprises in TOP100 in 2021 is released! TSMC ranked 20
228,1578,https://esg.businesstoday.com.tw/article/category/180687/post/202203010003,水、旱災都會更加嚴重！全球暖化止不住，本世紀恐增2℃,3,"Water and drought will be more serious! Global warming can't stop, this century may increase by 2 ℃"
229,828,https://esg.businesstoday.com.tw/article/category/180687/post/202105240038,綠色金融撐離岸風電，離岸風電撐護國群山,3,"Green Finance supports offshore wind power, offshore wind power supports the country"
230,1740,https://esg.businesstoday.com.tw/article/category/190807/post/202204130020,植入ESG意識，從簡單綠行動開始,3,"Plant ESG consciousness, start with simple green operations"
231,747,https://esg.businesstoday.com.tw/article/category/180689/post/202103310010,大魔王來了！上市櫃公司小心，620兆資金正因「一條法規」調整持股,3,"The big devil is here! Be careful of listed cabinets, 620 trillion funds are adjusted by ""one regulation"" to adjust their holdings"
232,873,https://esg.businesstoday.com.tw/article/category/180687/post/202107010004,台灣溫管法修法需加速！徵碳稅可使2050臺灣GDP提升4％，為何遭財政部拒絕？,3,Taiwan's temperature management method must be accelerated! Carbon taxes can increase the 2050 Taiwan GDP 4 %. Why is it rejected by the Ministry of Finance?
233,2082,https://esg.businesstoday.com.tw/article/category/190807/post/202208230012,積極推動永續森林合作計畫！HP攜手林務局，播下2022棵樹苗,0,Actively promote the Sustainable Forest Cooperation Program! HP joined hands with the Forestry Bureau to broadcast 2022 saplings
234,450,https://esg.businesstoday.com.tw/article/category/180688/post/202010190022,別再說台灣是鬼島了！中韓台日「加班文化」比較：中國階級剝削最嚴重，南韓才是爆肝之國,3,"Don't say that Taiwan is a ghost island! Comparison of ""overtime culture"" in China, South Korea and Taiwan: Chinese class exploitation is the most serious, South Korea is the country of bursting liver"
235,1908,https://esg.businesstoday.com.tw/article/category/180689/post/202206170019,裕隆獲利創16年新高！新冠疫情、供應鏈缺料衝擊…嚴陳莉蓮如何逆勢交出好成績？,0,Yuron made a new high for 16 years! The new crown epidemic and supply chain lack of material impact ... How does Yan Chen Lilian make good results against the trend?
236,219,https://esg.businesstoday.com.tw/article/category/180687/post/202004080015,整改高齡焚化廠   解決不了垃圾危機,3,The rectification of the old -age incineration plant cannot solve the garbage crisis
237,1183,https://esg.businesstoday.com.tw/article/category/180688/post/202110270054,已羨慕！有健身房、駐廠醫生、幼兒園，連食物都「超強又比外面便宜」...聯發科找人才，邀工程師拍影片現身說法,0,"I have envious! There are gyms, doctors in the factory, and kindergarten, even the food is ""super strong and cheaper than the outside"" ... MediaTek finds talents, invite engineers to make a video to show up"
238,1455,https://esg.businesstoday.com.tw/article/category/180687/post/202201130036,衝上30％市占！電動機車銷量2021年起死回生，Gogoro做對了三件事,0,Rush to 30 %! The sales volume of electric motorcycles has returned from 2021. Gogoro has done three things right
239,739,https://esg.businesstoday.com.tw/article/category/180688/post/202103280003,健保給付制度，將出現2大變革...陳時中：改變規則就能幫健保省錢！,4,There will be two major changes in the health insurance payment system ... Chen Shizhong: Change the rules can help health insurance save money!
240,584,https://esg.businesstoday.com.tw/article/category/180687/post/202012240041,台灣真的要發展電動車？這場與八大機車商的會議，為何讓禁燃油車的政策轉彎,3,Taiwan really wants to develop electric vehicles? Why does this meeting with the eight major locomotive makers turn the policy of banning fuel vehicles?
241,1887,https://esg.businesstoday.com.tw/article/category/180687/post/202206060006,部署碳中和！台塑啟動百億元太陽能自建大投資,0,Deploy carbon neutrality! Formosa Plastics starts 10 billion yuan of solar self -built investment
242,389,https://esg.businesstoday.com.tw/article/category/180687/post/202009240009,蔡政府2025年綠電占2成目標可望達成？經濟部次長曾文生：相當有信心,3,"Is the Tsai government's 20 % target in 2025? Zeng Wensheng, the Secretary of the Ministry of Economic Affairs: quite confident"
243,2108,https://esg.businesstoday.com.tw/article/category/180687/post/202209010018,透過碳排放標籤，做更友善的選擇！這兩家B型企業，讓你吃冰淇淋、喝茶救地球,0,"Make more friendly choices through carbon emission labels! These two B -type companies allow you to eat ice cream, drink tea to save the earth"
244,834,https://esg.businesstoday.com.tw/article/category/180687/post/202105310032,發表首款環保永續筆電！宏碁承諾 2035 年實現採用 100％再生能源,0,Published the first environmental protection and sustainable laptop! Acer promised to use 100 % renewable energy in 2035
245,1971,https://esg.businesstoday.com.tw/article/category/180687/post/202207110017,資源再優化！日本企業利用AI縮減工地混凝土浪費，還有助減少CO2排放,0,"Resources optimize! Japanese companies use AI to reduce the waste of construction site concrete, which will help reduce CO2 emissions"
246,2010,https://esg.businesstoday.com.tw/article/category/180689/post/202207250050,牛仔褲大王如興陷重大危機！ 晚間發最新聲明：幾無可動支現金,1,Jeans king Ru Xing is in a major crisis! The latest statement was issued in the evening:
247,1649,https://esg.businesstoday.com.tw/article/category/180689/post/202203170004,Volvo、星巴克攜手合作，一杯咖啡時間完成EV充電,0,Volvo and Starbucks work together to complete EV charging a cup of coffee time
248,1030,https://esg.businesstoday.com.tw/article/category/180689/post/202109020004,半世紀來最耀眼的中鋼！翁朝棟曝「4大重點」揭開新時代，謝金河：象徵台灣的優質經營,0,"The most dazzling Sinosteel in the half century! Weng Chaodong exposed the ""4 major points"" to unveil the new era, Xie Jinhe: symbolizes Taiwan's high -quality operations"
249,674,https://esg.businesstoday.com.tw/article/category/180687/post/202102250024,焚化爐底渣摻水泥，合法回填彰化農地...立委痛批：農地不是棄置場,3,The bottom of the incineration furnace is mixed with cement and legally recovered in Changhua's agricultural land ... legislators criticized: farmland is not abandoned
250,460,https://esg.businesstoday.com.tw/article/category/180688/post/202010210025,神奈川靠「市民力」　登日本最強永續城市,3,"Kanagawa rely on ""citizenship"" to ascend Japan's strongest perpetual city"
251,1323,https://esg.businesstoday.com.tw/article/category/180688/post/202112020005,建構低碳、綠色混凝土！台泥建立「混凝土履歷制度」，成國內首家取得產品履歷證書的水泥廠,0,"Construct low -carbon, green concrete! The ""concrete resume system"" is established in Taid, which has become the first cement plant in China to obtain a product resume certificate"
252,331,https://esg.businesstoday.com.tw/article/category/180689/post/202008260017,上市櫃公司注意！「公司治理3.0」懶人包出爐，2021年將建置永續版,3,"Listed cabinet company pay attention! ""Company Governance 3.0"" lazy bag is released, and a permanent version will be built in 2021"
253,748,https://esg.businesstoday.com.tw/article/category/180688/post/202103310041,獨家專訪》連華爾街巨頭也關注這件事！為何黃天牧認為ESG三個字母中，台灣最缺「S」？,3,"Exclusive interview """" Even Wall Street giants also follow this! Why does Huang Tianmu think that among the three ESG letters, Taiwan is the most lacking ""S""?"
254,475,https://esg.businesstoday.com.tw/article/category/180688/post/202010270041,極端氣候下的商機與轉機：ESG幫投資人重新配置資本，迎向低碳經濟,3,Business opportunities and turns under extreme climate: ESG helps investors to configure capital to welcome the low -carbon economy
255,2140,https://esg.businesstoday.com.tw/article/category/180688/post/202209130014,股東停止分紅，將現金利潤全留給基層員工！疫情來襲，為何成真咖啡仍能維持破億營收？,0,"Shareholders stop dividends and leave all cash profits to grassroots employees! The epidemic strikes, why can Chengzhen coffee still maintain 100 million income?"
256,1077,https://esg.businesstoday.com.tw/article/category/180687/post/202109270006,專家說法》買電動車，真的就變環保了嗎？,3,"""Expert saying"" buy an electric car, is it really environmental protection?"
257,1707,https://esg.businesstoday.com.tw/article/category/180689/post/202204010003,凡事從消費者體驗和需求出發，老字號早餐店麥味登這樣做轉型,0,"Starting from consumer experience and demand, the old -fashioned breakfast shop Mai Weiden transformed this"
258,1799,https://esg.businesstoday.com.tw/article/category/180689/post/202204300004,台積電、聯電、信義房屋等上巿9強，連8年名列證交所「公司治理評鑑」5％前段班,0,"TSMC, UMC, and Xinyi Houses have listed in the top 9, and even 8 % of the ""Company Governance Evaluation"" of the Stock Exchange ""Company Governance Evaluation"" 5 % in the first class"
